brand,model,color,car_age,mileage_in_km,power_kw,transmission_type,fuel_type,price_in_euro
mini,MINI Cooper SE,black,3,46504.0,135,Automatic,Electric,22149
mini,MINI Cooper SE,black,3,37150.0,135,Automatic,Electric,23950
mini,MINI Cooper,black,3,21002.0,135,Automatic,Electric,26450
mini,MINI Cooper SE,black,3,26576.0,135,Automatic,Electric,26890
mini,MINI Cooper,black,3,32942.0,135,Automatic,Electric,31995
mini,MINI Cooper SE,black,3,22990.0,135,Automatic,Electric,29290
mini,MINI Cooper SE,black,3,26450.0,135,Automatic,Electric,28995
mini,MINI Cooper SE,black,3,31689.0,135,Manual,Electric,31900
mini,MINI Cooper SE,silver,3,27817.0,135,Automatic,Electric,23466
mini,MINI Cooper SE,silver,3,23128.0,135,Automatic,Electric,23990
mini,MINI Cooper SE,silver,3,14266.0,135,Automatic,Electric,26760
mini,MINI Cooper SE,silver,3,13750.0,135,Automatic,Electric,24750
mini,MINI Cooper SE,silver,3,36113.0,135,Manual,Electric,21990
mini,MINI Cooper SE,silver,3,65113.0,135,Automatic,Electric,23225
mini,MINI Cooper SE,silver,3,41699.0,135,Automatic,Electric,24950
mini,MINI Cooper SE,white,3,40355.0,135,Automatic,Electric,23690
mini,MINI Cooper,white,3,9750.0,135,Automatic,Electric,23880
mini,MINI Cooper SE,blue,2,15016.0,135,Automatic,Electric,26900
mini,MINI Cooper SE,grey,2,34161.0,135,Automatic,Electric,24440
mini,MINI Cooper SE,grey,2,30600.0,135,Automatic,Electric,22989
mini,MINI Cooper,grey,2,8306.0,135,Automatic,Electric,24840
mini,MINI Cooper SE,grey,2,4850.0,135,Manual,Electric,26960
mini,MINI Cooper SE,grey,2,9708.0,135,Manual,Electric,26800
mini,MINI Cooper SE,grey,2,22087.0,135,Automatic,Electric,21690
mini,MINI Cooper,grey,2,13669.0,135,Automatic,Electric,21987
mini,MINI Cooper SE,grey,2,14075.0,135,Automatic,Electric,29900
mini,MINI Cooper SE,grey,2,14959.0,135,Manual,Electric,25990
mini,MINI Cooper SE,grey,2,17696.0,135,Manual,Electric,28920
mini,MINI Cooper SE,grey,2,12800.0,135,Automatic,Electric,27777
mini,MINI Cooper SE,grey,2,12462.0,135,Automatic,Electric,43850
mini,MINI Cooper SE,green,2,6700.0,135,Automatic,Electric,28490
mini,MINI Cooper,green,2,11772.0,135,Automatic,Electric,26840
mini,MINI Cooper SE,red,2,18200.0,135,Automatic,Electric,31850
mini,MINI Cooper SE,red,2,4600.0,135,Automatic,Electric,28930
mini,MINI Cooper,red,2,8261.0,135,Automatic,Electric,27990
mini,MINI Cooper SE,red,2,13564.0,75,Automatic,Electric,27998
mini,MINI Cooper SE,black,2,9125.0,135,Automatic,Electric,28350
mini,MINI Cooper,black,2,22496.0,135,Automatic,Electric,25490
mini,MINI Cooper SE,black,2,16810.0,135,Automatic,Electric,26880
mini,MINI Cooper SE,black,2,28700.0,135,Automatic,Electric,23489
mini,MINI Cooper SE,black,2,9300.0,135,Automatic,Electric,31899
mini,MINI Cooper,black,2,14722.0,135,Automatic,Electric,32900
mini,MINI Cooper SE,black,2,11500.0,135,Automatic,Electric,24890
mini,MINI Cooper SE,silver,2,20200.0,135,Automatic,Electric,26420
mini,MINI Cooper,silver,2,17162.0,135,Automatic,Electric,26840
mini,MINI Cooper SE,silver,2,14297.0,135,Automatic,Electric,21770
mini,MINI Cooper,white,2,24453.0,135,Automatic,Electric,26430
mini,MINI Cooper SE,white,2,31500.0,135,Automatic,Electric,23930
mini,MINI Cooper SE,blue,1,715.0,135,Automatic,Electric,26800
mini,MINI Cooper SE,blue,1,4500.0,135,Automatic,Electric,32000
mini,MINI Cooper SE,blue,1,3000.0,135,Automatic,Electric,30900
mini,MINI Cooper SE,blue,1,6100.0,135,Automatic,Electric,31990
mini,MINI Cooper SE,grey,1,2500.0,135,Automatic,Electric,28900
mini,MINI Cooper SE,grey,1,1522.0,135,Automatic,Electric,30000
mini,MINI Cooper SE,grey,1,1100.0,135,Automatic,Electric,25900
mini,MINI Cooper SE,grey,1,4000.0,135,Automatic,Electric,35900
mini,MINI Cooper SE,grey,1,16000.0,135,Automatic,Electric,27999
mini,MINI Cooper SE,grey,1,11500.0,135,Automatic,Electric,23870
mini,MINI Cooper SE,grey,1,9959.0,135,Automatic,Electric,33690
mini,MINI Cooper SE,red,1,1400.0,135,Automatic,Electric,33500
mini,MINI Cooper SE,red,1,6550.0,135,Automatic,Electric,31450
mini,MINI Cooper SE,red,1,3694.0,135,Automatic,Electric,30695
mini,MINI Cooper,black,1,1796.0,135,Automatic,Electric,31790
mini,MINI Cooper SE,black,1,7200.0,135,Automatic,Electric,25990
mini,MINI Cooper,black,1,7065.0,135,Automatic,Electric,29830
mini,MINI Cooper SE,black,1,9729.0,135,Manual,Electric,26796
mini,MINI Cooper SE,black,1,8500.0,135,Automatic,Electric,27900
mini,MINI Cooper SE,black,1,5890.0,135,Automatic,Electric,27777
mini,MINI Cooper SE,black,1,5532.0,135,Automatic,Electric,30050
mini,MINI Cooper SE,black,1,3261.0,135,Automatic,Electric,33900
mini,MINI Cooper SE,black,1,8350.0,135,Automatic,Electric,42450
mini,MINI Cooper SE,silver,1,11971.0,135,Automatic,Electric,31690
mini,MINI Cooper SE,silver,1,18500.0,135,Automatic,Electric,27300
mini,MINI Cooper SE,silver,1,1800.0,135,Automatic,Electric,32900
mini,MINI Cooper SE,white,1,4150.0,135,Automatic,Electric,29650
mini,MINI Cooper SE,white,1,13000.0,135,Automatic,Electric,25000
mini,MINI Cooper,white,1,1800.0,135,Automatic,Electric,29430
mini,MINI Cooper SE,blue,0,10.0,135,Automatic,Electric,27900
mini,MINI Cooper SE,green,0,2000.0,135,Automatic,Electric,40900
mini,MINI Cooper SE,green,0,0.0,135,Automatic,Electric,41400
mini,MINI Cooper SE,green,0,5488.0,135,Automatic,Electric,31870
mini,MINI Cooper SE,red,0,1500.0,135,Automatic,Electric,34650
mini,MINI Cooper SE,black,0,1101.0,135,Automatic,Electric,33690
mini,MINI Cooper SE,black,0,4000.0,135,Automatic,Electric,41650
mini,MINI Cooper SE,black,0,2489.0,135,Automatic,Electric,38999
mini,MINI Cooper SE,black,0,4500.0,135,Automatic,Electric,39160
mini,MINI Cooper SE,black,0,1900.0,135,Automatic,Electric,40100
mini,MINI Cooper SE,black,0,0.0,135,Automatic,Electric,37900
mini,MINI Cooper SE,black,0,10.0,135,Automatic,Electric,26749
mini,MINI Cooper SE,silver,0,500.0,135,Automatic,Electric,39299
mini,MINI Cooper SE,silver,0,1.0,135,Automatic,Electric,30000
mini,MINI Cooper SE,silver,0,100.0,135,Automatic,Electric,29950
mini,MINI Cooper SE,white,0,1800.0,135,Automatic,Electric,35690
mini,MINI Cooper SE,white,0,0.0,135,Automatic,Electric,27490
mitsubishi,Mitsubishi Eclipse Cross,black,1,15.0,72,Automatic,Electric,38990
nissan,Nissan Leaf,silver,11,72000.0,80,Automatic,Electric,11900
nissan,Nissan Leaf,white,10,61980.0,80,Automatic,Electric,13110
nissan,Nissan Leaf,white,8,103000.0,80,Automatic,Electric,12000
nissan,Nissan Leaf,white,7,49315.0,80,Automatic,Electric,13500
nissan,Nissan Leaf,grey,6,54400.0,80,Automatic,Electric,14800
nissan,Nissan Leaf,black,6,32450.0,80,Automatic,Electric,19690
nissan,Nissan Leaf,black,6,47681.0,80,Automatic,Electric,17890
nissan,Nissan NV200,white,6,37000.0,75,Automatic,Electric,15950
nissan,Nissan Leaf,white,6,42500.0,80,Automatic,Electric,16790
nissan,Nissan Leaf,grey,5,19700.0,110,Automatic,Electric,21700
nissan,Nissan E-NV200,grey,5,41000.0,80,Automatic,Electric,26950
nissan,Nissan Leaf,black,5,69966.0,110,Automatic,Electric,17990
nissan,Nissan NV200,black,5,42468.0,80,Automatic,Electric,20950
nissan,Nissan Leaf,black,5,35000.0,110,Automatic,Electric,19950
nissan,Nissan Leaf,white,5,43500.0,110,Automatic,Electric,20990
nissan,Nissan Leaf,blue,4,30000.0,110,Automatic,Electric,22490
nissan,Nissan Leaf,blue,4,29974.0,110,Automatic,Electric,24990
nissan,Nissan Leaf,grey,4,44581.0,110,Automatic,Electric,28900
nissan,Nissan Leaf,grey,4,35500.0,110,Automatic,Electric,23990
nissan,Nissan Leaf,grey,4,14292.0,110,Automatic,Electric,22900
nissan,Nissan Leaf,green,4,48000.0,110,Automatic,Electric,19890
nissan,Nissan Leaf,red,4,79108.0,110,Automatic,Electric,20890
nissan,Nissan Leaf,black,4,23000.0,110,Automatic,Electric,22000
nissan,Nissan Leaf,black,4,26037.0,110,Automatic,Electric,23900
nissan,Nissan Leaf,black,4,33000.0,110,Automatic,Electric,23990
nissan,Nissan NV200,black,4,27135.0,80,Automatic,Electric,20990
nissan,Nissan Leaf,black,4,30455.0,110,Unknown,Electric,20990
nissan,Nissan Leaf,black,4,29999.0,110,Automatic,Electric,25900
nissan,Nissan Leaf,white,4,32840.0,110,Automatic,Electric,21450
nissan,Nissan Leaf,white,4,29000.0,90,Automatic,Electric,22490
nissan,Nissan E-NV200,white,4,70000.0,80,Automatic,Electric,24990
nissan,Nissan Leaf,white,4,25500.0,110,Automatic,Electric,23990
nissan,Nissan Leaf,blue,3,40081.0,160,Automatic,Electric,27989
nissan,Nissan Leaf,blue,3,27200.0,160,Automatic,Electric,25900
nissan,Nissan Leaf,grey,3,38857.0,110,Automatic,Electric,25555
nissan,Nissan Leaf,red,3,46120.0,110,Automatic,Electric,24990
nissan,Nissan Leaf,red,3,25697.0,110,Automatic,Electric,26990
nissan,Nissan NV200,red,3,24200.0,80,Automatic,Electric,24450
nissan,Nissan Leaf,black,3,30000.0,160,Automatic,Electric,29990
nissan,Nissan Leaf,black,3,18750.0,110,Automatic,Electric,23800
nissan,Nissan Leaf,black,3,47633.0,110,Automatic,Electric,22990
nissan,Nissan Leaf,black,3,33600.0,110,Automatic,Electric,23890
nissan,Nissan Leaf,black,3,28000.0,110,Automatic,Electric,24800
nissan,Nissan Leaf,black,3,30500.0,110,Automatic,Electric,23480
nissan,Nissan Leaf,white,3,42340.0,160,Automatic,Electric,28790
nissan,Nissan NV200,white,3,8800.0,80,Automatic,Electric,27900
nissan,Nissan E-NV200,white,3,32000.0,80,Automatic,Electric,26990
nissan,Nissan Leaf,white,3,10466.0,110,Automatic,Electric,22900
nissan,Nissan Leaf,white,3,20349.0,110,Automatic,Electric,20900
nissan,Nissan Leaf,white,3,36700.0,110,Automatic,Electric,21980
nissan,Nissan Leaf,blue,2,2500.0,110,Automatic,Electric,30580
nissan,Nissan Leaf,blue,2,17000.0,110,Automatic,Electric,25890
nissan,Nissan Leaf,grey,2,2000.0,110,Automatic,Electric,25888
nissan,Nissan Leaf,grey,2,14321.0,110,Automatic,Electric,25480
nissan,Nissan Leaf,grey,2,16500.0,160,Automatic,Electric,33999
nissan,Nissan E-NV200,red,2,2500.0,80,Automatic,Electric,29990
nissan,Nissan Leaf,black,2,13000.0,110,Automatic,Electric,28900
nissan,Nissan Leaf,black,2,12200.0,110,Automatic,Electric,23900
nissan,Nissan Leaf,black,2,30596.0,110,Automatic,Electric,21980
nissan,Nissan Leaf,black,2,4950.0,110,Automatic,Electric,28990
nissan,Nissan Leaf,silver,2,11375.0,160,Automatic,Electric,34950
nissan,Nissan Leaf,white,2,7686.0,110,Automatic,Electric,28740
nissan,Nissan Leaf,white,2,19081.0,110,Automatic,Electric,23990
nissan,Nissan Leaf,white,2,14400.0,110,Automatic,Electric,25990
nissan,Nissan Ariya,beige,1,1500.0,160,Automatic,Electric,43900
nissan,Nissan Leaf,blue,1,11500.0,110,Automatic,Electric,26890
nissan,Nissan Ariya,brown,1,3000.0,178,Automatic,Electric,63990
nissan,Nissan,bronze,1,990.0,178,Automatic,Electric,56900
nissan,Nissan Ariya,grey,1,2020.0,178,Unknown,Electric,63100
nissan,Nissan Ariya,grey,1,4800.0,160,Automatic,Electric,39990
nissan,Nissan Leaf,grey,1,22500.0,110,Automatic,Electric,27000
nissan,Nissan Ariya,green,1,5000.0,178,Automatic,Electric,56990
nissan,Nissan Ariya,red,1,4999.0,178,Automatic,Electric,52988
nissan,Nissan,red,1,750.0,178,Automatic,Electric,54990
nissan,Nissan Ariya,black,1,5000.0,178,Automatic,Electric,57380
nissan,Nissan Ariya,black,1,50.0,178,Automatic,Electric,66340
nissan,Nissan Leaf,black,1,12900.0,160,Automatic,Electric,29990
nissan,Nissan Ariya,black,1,1000.0,178,Automatic,Electric,63400
nissan,Nissan Ariya,black,1,5000.0,178,Automatic,Electric,62990
nissan,Nissan Leaf,black,1,1964.0,110,Automatic,Electric,25900
nissan,Nissan Ariya,black,1,4900.0,178,Automatic,Electric,59990
nissan,Nissan Leaf,black,1,10.0,110,Automatic,Electric,33390
nissan,Nissan Leaf,black,1,10.0,110,Automatic,Electric,16990
nissan,Nissan Ariya,black,1,1750.0,178,Automatic,Electric,63350
nissan,Nissan Ariya,silver,1,5646.0,178,Automatic,Electric,63400
nissan,Nissan Leaf,white,1,14067.0,110,Automatic,Electric,25989
nissan,Nissan Townstar,white,1,150.0,90,Automatic,Electric,33970
nissan,Nissan Leaf,white,1,7020.0,160,Automatic,Electric,34900
nissan,Nissan Leaf,white,1,9000.0,160,Automatic,Electric,31990
nissan,Nissan Townstar,white,1,890.0,90,Automatic,Electric,39990
nissan,Nissan Leaf,white,1,10.0,110,Automatic,Electric,29390
nissan,Nissan Ariya,white,1,10.0,178,Automatic,Electric,52988
nissan,Nissan Ariya,white,1,10.0,178,Automatic,Electric,52988
nissan,Nissan Townstar,white,1,10.0,90,Automatic,Electric,31588
nissan,Nissan Townstar,white,1,10.0,90,Automatic,Electric,52710
nissan,Nissan Townstar EV,white,1,15.0,90,Automatic,Electric,41490
nissan,Nissan Ariya,gold,1,3900.0,178,Automatic,Electric,63065
nissan,Nissan Leaf,blue,0,50.0,160,Automatic,Electric,24950
nissan,Nissan Ariya,grey,0,10.0,160,Automatic,Electric,47599
nissan,Nissan Leaf,grey,0,300.0,110,Automatic,Electric,34560
nissan,Nissan Ariya,grey,0,10.0,160,Automatic,Electric,47599
nissan,Nissan Ariya,green,0,10.0,160,Automatic,Electric,47788
nissan,Nissan Leaf,black,0,0.0,160,Automatic,Electric,32190
nissan,Nissan Leaf,white,0,100.0,110,Automatic,Electric,35990
nissan,Nissan Leaf,white,0,50.0,160,Automatic,Electric,35890
nissan,Nissan Ariya,white,0,10.0,178,Automatic,Electric,52988
nissan,Nissan Townstar,white,0,10.0,90,Automatic,Electric,36299
opel,Opel Ampera,blue,5,47000.0,150,Automatic,Electric,23990
opel,Opel Ampera,grey,5,9700.0,150,Automatic,Electric,29999
opel,Opel Ampera-E,grey,4,51388.0,150,Automatic,Electric,15990
opel,Opel Corsa-e,blue,3,29930.0,100,Automatic,Electric,21990
opel,Opel Corsa-e,blue,3,20000.0,100,Automatic,Electric,23990
opel,Opel Corsa,grey,3,10180.0,100,Automatic,Electric,20970
opel,Opel Corsa,grey,3,8576.0,100,Automatic,Electric,27850
opel,Opel Corsa,grey,3,19000.0,100,Automatic,Electric,22450
opel,Opel Corsa,grey,3,14500.0,100,Automatic,Electric,23550
opel,Opel Mokka-E,green,3,20500.0,100,Automatic,Electric,29950
opel,Opel Corsa,red,3,19900.0,100,Automatic,Electric,23980
opel,Opel Corsa,red,3,35900.0,100,Automatic,Electric,21580
opel,Opel Corsa,red,3,31100.0,100,Automatic,Electric,24990
opel,Opel Corsa,red,3,5500.0,100,Automatic,Electric,28490
opel,Opel Corsa,black,3,22400.0,100,Automatic,Electric,23490
opel,Opel Corsa,black,3,37100.0,100,Automatic,Electric,22150
opel,Opel Corsa,white,3,46750.0,100,Automatic,Electric,22449
opel,Opel Corsa,white,3,43300.0,100,Automatic,Electric,19930
opel,Opel Corsa,white,3,46750.0,100,Automatic,Electric,22649
opel,Opel Corsa,white,3,34500.0,100,Automatic,Electric,22000
opel,Opel Corsa,white,3,43811.0,100,Automatic,Electric,20990
opel,Opel Corsa,orange,3,23550.0,100,Automatic,Electric,23488
opel,Opel Corsa,orange,3,23550.0,100,Automatic,Electric,23688
opel,Opel Corsa,orange,3,13455.0,100,Automatic,Electric,21619
opel,Opel Corsa,orange,3,23550.0,100,Automatic,Electric,23688
opel,Opel Corsa,orange,3,13300.0,100,Automatic,Electric,29990
opel,Opel Corsa,orange,3,13000.0,100,Automatic,Electric,25990
opel,Opel Corsa,orange,3,17209.0,100,Automatic,Electric,27890
opel,Opel Zafira Life,beige,2,7600.0,100,Automatic,Electric,51490
opel,Opel Mokka,blue,2,8650.0,100,Automatic,Electric,29990
opel,Opel Corsa,blue,2,33790.0,100,Automatic,Electric,25990
opel,Opel Corsa-e,blue,2,23359.0,100,Automatic,Electric,22890
opel,Opel Corsa,blue,2,17800.0,100,Automatic,Electric,24980
opel,Opel Corsa-e,blue,2,11800.0,100,Automatic,Electric,26900
opel,Opel Mokka,blue,2,19200.0,100,Automatic,Electric,27490
opel,Opel Mokka,blue,2,20000.0,100,Automatic,Electric,26950
opel,Opel Corsa-e,blue,2,9450.0,100,Automatic,Electric,27824
opel,Opel Mokka,blue,2,10308.0,100,Automatic,Electric,28490
opel,Opel Corsa-e,blue,2,24199.0,100,Automatic,Electric,24690
opel,Opel Mokka,blue,2,8650.0,100,Automatic,Electric,30190
opel,Opel Mokka-E,blue,2,7300.0,100,Automatic,Electric,34400
opel,Opel Corsa,grey,2,5580.0,100,Automatic,Electric,15986
opel,Opel Mokka,grey,2,10431.0,100,Automatic,Electric,19470
opel,Opel Mokka,grey,2,15000.0,100,Automatic,Electric,28490
opel,Opel Corsa-e,grey,2,30789.0,100,Automatic,Electric,22900
opel,Opel Mokka,grey,2,17980.0,100,Automatic,Electric,25990
opel,Opel Mokka,green,2,16200.0,100,Automatic,Electric,23680
opel,Opel Mokka,green,2,16000.0,100,Automatic,Electric,21900
opel,Opel Mokka,green,2,38600.0,100,Automatic,Electric,27990
opel,Opel Mokka,green,2,18163.0,100,Automatic,Electric,25996
opel,Opel Mokka,green,2,22813.0,100,Automatic,Electric,27950
opel,Opel Mokka,green,2,4500.0,100,Automatic,Electric,39825
opel,Opel Mokka,green,2,20500.0,100,Automatic,Electric,29990
opel,Opel Mokka,green,2,40440.0,100,Automatic,Electric,25950
opel,Opel Mokka-E,green,2,32600.0,100,Automatic,Electric,22900
opel,Opel Mokka,green,2,12500.0,100,Automatic,Electric,28990
opel,Opel Corsa,red,2,24590.0,100,Automatic,Electric,27990
opel,Opel Corsa,red,2,9492.0,100,Automatic,Electric,26490
opel,Opel Corsa-e,red,2,14000.0,100,Automatic,Electric,27250
opel,Opel Corsa-e,red,2,18750.0,100,Automatic,Electric,25760
opel,Opel Mokka,red,2,22400.0,100,Automatic,Electric,26990
opel,Opel Corsa-e,red,2,26330.0,100,Automatic,Electric,23770
opel,Opel Mokka,red,2,4800.0,100,Automatic,Electric,29888
opel,Opel Corsa,black,2,13290.0,100,Automatic,Electric,24980
opel,Opel Zafira Life,black,2,14700.0,100,Automatic,Electric,47450
opel,Opel Mokka,silver,2,19119.0,100,Automatic,Electric,24990
opel,Opel Mokka-E,silver,2,22000.0,100,Automatic,Electric,25960
opel,Opel Corsa-e,silver,2,9900.0,100,Automatic,Electric,18450
opel,Opel Corsa-e,silver,2,28800.0,100,Automatic,Electric,25900
opel,Opel Mokka-E,white,2,7200.0,100,Automatic,Electric,30350
opel,Opel Mokka,white,2,6729.0,100,Automatic,Electric,29950
opel,Opel Mokka-E,white,2,32400.0,100,Automatic,Electric,27250
opel,Opel Mokka-E,white,2,5743.0,100,Automatic,Electric,30890
opel,Opel Corsa,white,2,15190.0,100,Automatic,Electric,23990
opel,Opel Mokka-E,white,2,7200.0,100,Automatic,Electric,30150
opel,Opel Corsa-e,orange,2,12786.0,100,Automatic,Electric,19970
opel,Opel Corsa,orange,2,8549.0,100,Automatic,Electric,24800
opel,Opel Corsa-e,orange,2,12786.0,100,Automatic,Electric,24970
opel,Opel Corsa,orange,2,12786.0,100,Automatic,Electric,19970
opel,Opel Corsa,orange,2,13986.0,100,Automatic,Electric,21925
opel,Opel Corsa,orange,2,3349.0,100,Automatic,Electric,28490
opel,Opel Corsa,orange,2,23279.0,100,Automatic,Electric,23890
opel,Opel Corsa,orange,2,13000.0,100,Automatic,Electric,25980
opel,Opel Corsa,orange,2,22768.0,100,Automatic,Electric,26890
opel,Opel Mokka,blue,1,1142.0,100,Automatic,Electric,28500
opel,Opel Mokka,blue,1,3000.0,100,Automatic,Electric,34490
opel,Opel Mokka-E,blue,1,5000.0,100,Automatic,Electric,34980
opel,Opel Corsa-e,blue,1,3500.0,100,Automatic,Electric,36900
opel,Opel,brown,1,3000.0,100,Automatic,Electric,45490
opel,Opel Mokka,grey,1,5000.0,100,Automatic,Electric,30965
opel,Opel Corsa-e,grey,1,5500.0,100,Automatic,Electric,31890
opel,Opel Mokka,grey,1,10900.0,100,Automatic,Electric,30990
opel,Opel Mokka-E,grey,1,3500.0,100,Automatic,Electric,29950
opel,Opel Mokka,green,1,5200.0,100,Automatic,Electric,29990
opel,Opel Mokka,green,1,4500.0,100,Automatic,Electric,29990
opel,Opel Mokka,green,1,15.0,100,Automatic,Electric,36450
opel,Opel Mokka,green,1,3000.0,100,Automatic,Electric,30040
opel,Opel Mokka,green,1,1500.0,100,Automatic,Electric,29480
opel,Opel Mokka,green,1,8900.0,100,Automatic,Electric,30900
opel,Opel Mokka-E,green,1,5200.0,100,Automatic,Electric,26840
opel,Opel Mokka-E,green,1,100.0,100,Automatic,Electric,32850
opel,Opel Mokka,red,1,6500.0,100,Automatic,Electric,32990
opel,Opel Corsa-e,red,1,7500.0,100,Automatic,Electric,27500
opel,Opel Vivaro,red,1,5996.0,100,Automatic,Electric,49800
opel,Opel Corsa-e,red,1,9000.0,100,Automatic,Electric,26500
opel,Opel Mokka-E,red,1,2500.0,100,Automatic,Electric,32990
opel,Opel Zafira Life,black,1,322.0,100,Automatic,Electric,49440
opel,Opel Mokka,black,1,4921.0,100,Automatic,Electric,28946
opel,Opel Mokka-E,black,1,5000.0,100,Automatic,Electric,43875
opel,Opel Mokka,black,1,3000.0,100,Automatic,Electric,34990
opel,Opel Mokka-E,black,1,3900.0,100,Automatic,Electric,32990
opel,Opel Mokka-E,silver,1,5000.0,100,Automatic,Electric,32850
opel,Opel Mokka,silver,1,8000.0,100,Automatic,Electric,29990
opel,Opel Mokka-E,silver,1,2950.0,100,Automatic,Electric,33410
opel,Opel Mokka,silver,1,5000.0,100,Automatic,Electric,34200
opel,Opel Mokka,white,1,21850.0,100,Automatic,Electric,29980
opel,Opel Mokka-E,white,1,1000.0,100,Automatic,Electric,30600
opel,Opel Corsa,white,1,3681.0,100,Automatic,Electric,27990
opel,Opel Mokka-E,white,1,6000.0,100,Automatic,Electric,29990
opel,Opel Mokka,white,1,4018.0,100,Automatic,Electric,30990
opel,Opel Mokka,white,1,3000.0,100,Automatic,Electric,30399
opel,Opel Mokka-E,white,1,6000.0,100,Automatic,Electric,29790
opel,Opel Mokka-E,white,1,200.0,100,Automatic,Electric,29790
opel,Opel Corsa,orange,1,6600.0,100,Automatic,Electric,28590
opel,Opel Corsa,orange,1,9391.0,100,Automatic,Electric,17090
opel,Opel Astra,blue,0,5000.0,115,Automatic,Electric,53711
opel,Opel Corsa,blue,0,14300.0,100,Automatic,Electric,25490
opel,Opel Mokka-E,blue,0,5000.0,100,Automatic,Electric,35860
opel,Opel Mokka,blue,0,1500.0,100,Automatic,Electric,33980
opel,Opel Corsa,blue,0,1100.0,100,Automatic,Electric,28480
opel,Opel Mokka,blue,0,5000.0,100,Automatic,Electric,37599
opel,Opel Mokka-E,blue,0,10.0,100,Automatic,Electric,32799
opel,Opel Corsa-e,blue,0,10.0,100,Automatic,Electric,36240
opel,Opel Mokka-E,grey,0,301.0,100,Automatic,Electric,29990
opel,Opel Corsa-e,grey,0,1500.0,100,Automatic,Electric,35350
opel,Opel Mokka-E,grey,0,15.0,100,Automatic,Electric,33930
opel,Opel Mokka,grey,0,70.0,100,Automatic,Electric,33469
opel,Opel Mokka-E,green,0,0.0,100,Automatic,Electric,32590
opel,Opel Mokka-E,green,0,10.0,100,Automatic,Electric,31990
opel,Opel Mokka,red,0,3000.0,100,Automatic,Electric,33935
opel,Opel Corsa,red,0,5000.0,100,Automatic,Electric,35950
opel,Opel Combo Life,red,0,4900.0,100,Automatic,Electric,33980
opel,Opel Mokka-E,red,0,301.0,100,Automatic,Electric,29990
opel,Opel Mokka-E,red,0,10.0,100,Automatic,Electric,34490
opel,Opel Mokka-E,red,0,10.0,100,Automatic,Electric,34990
opel,Opel Mokka-E,red,0,10.0,100,Automatic,Electric,29990
opel,Opel Corsa,black,0,1530.0,100,Automatic,Electric,37490
opel,Opel Mokka,black,0,5.0,100,Automatic,Electric,36890
opel,Opel Mokka-E,black,0,10000.0,100,Manual,Electric,34480
opel,Opel Corsa-e,white,0,1500.0,100,Automatic,Electric,32990
opel,Opel Vivaro-e,white,0,10.0,100,Automatic,Electric,37910
opel,Opel Mokka-E,white,0,0.0,100,Automatic,Electric,32990
opel,Opel Mokka-E,white,0,0.0,100,Automatic,Electric,30790
opel,Opel Corsa,orange,0,1000.0,100,Automatic,Electric,26000
opel,Opel Corsa-e,orange,0,1000.0,100,Automatic,Electric,18490
opel,Opel Corsa,orange,0,4700.0,100,Automatic,Electric,15825
peugeot,Peugeot Partner,white,6,92000.0,49,Automatic,Electric,10490
peugeot,Peugeot iOn,black,5,3053.0,35,Manual,Electric,13750
peugeot,Peugeot Partner,white,5,10.0,72,Automatic,Electric,17555
peugeot,Peugeot iOn,white,5,44150.0,49,Automatic,Electric,10750
peugeot,Peugeot 208,blue,4,20400.0,100,Automatic,Electric,26989
peugeot,Peugeot 208,red,4,17226.0,100,Automatic,Electric,26100
peugeot,Peugeot iOn,white,4,12000.0,49,Automatic,Electric,21410
peugeot,Peugeot iOn,white,4,20497.0,49,Unknown,Electric,10990
peugeot,Peugeot 2008,blue,3,39129.0,100,Automatic,Electric,29900
peugeot,Peugeot 208,grey,3,35400.0,100,Automatic,Electric,21999
peugeot,Peugeot 2008,grey,3,38200.0,100,Automatic,Electric,27430
peugeot,Peugeot 208,grey,3,20000.0,100,Automatic,Electric,25900
peugeot,Peugeot 208,grey,3,26389.0,100,Automatic,Electric,24950
peugeot,Peugeot 208,grey,3,23560.0,100,Automatic,Electric,25950
peugeot,Peugeot 208,red,3,16400.0,100,Automatic,Electric,26990
peugeot,Peugeot 2008,red,3,38502.0,100,Automatic,Electric,28890
peugeot,Peugeot 208,black,3,25179.0,100,Automatic,Electric,24990
peugeot,Peugeot 2008,black,3,19336.0,100,Automatic,Electric,22889
peugeot,Peugeot 2008,black,3,32500.0,100,Automatic,Electric,26990
peugeot,Peugeot 2008,black,3,42352.0,100,Automatic,Electric,23000
peugeot,Peugeot 2008,white,3,66000.0,100,Automatic,Electric,27490
peugeot,Peugeot 2008,white,3,26000.0,100,Automatic,Electric,26890
peugeot,Peugeot 2008,orange,3,18738.0,100,Automatic,Electric,31200
peugeot,Peugeot 208,blue,2,20500.0,100,Automatic,Electric,25990
peugeot,Peugeot 208,blue,2,16709.0,100,Automatic,Electric,24990
peugeot,Peugeot 208,blue,2,14334.0,100,Automatic,Electric,29990
peugeot,Peugeot 2008,blue,2,10300.0,100,Automatic,Electric,31850
peugeot,Peugeot 208,yellow,2,24000.0,100,Automatic,Electric,27800
peugeot,Peugeot 2008,grey,2,6200.0,100,Automatic,Electric,25000
peugeot,Peugeot 208,grey,2,11125.0,100,Automatic,Electric,18990
peugeot,Peugeot 2008,grey,2,22000.0,100,Automatic,Electric,25999
peugeot,Peugeot 2008,grey,2,17060.0,100,Automatic,Electric,28850
